checked_by,checked,entered_by,entered_date,collected_by,collected_date,row,column,position,transect,point,hitnumber_1,hitnumber_2,hitnumber_3,hitnumber_4,hitnumber_5,notes,correction_notes,hitnumber_6
Jimmy Choi,y,Jacob Nieto,2023-05-09,Cl,2023-03-17,E,9,L,3,2.9,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0.2,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0.5,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0.6,brodia,erocic,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0.7,brodia,amsmen,brator,lit,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,0.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1.1,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1.2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1.3,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1.4,brodia,erocic,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1.5,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1.6,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1.7,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1.8,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,1.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2.1,brodia,amsmen,erocic,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2.2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2.3,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2.4,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2.5,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2.6,brodia,eucchr,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2.7,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,1,2.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0.1,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0.2,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0.3,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0.4,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0.5,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0.6,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0.7,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0.8,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,0.9,brodia,brator,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1.1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1.2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1.3,brodia,erocic,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1.4,brodia,bg,,,,hole,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1.5,brodia,bg,,,,hole,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1.6,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1.7,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,1.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2.1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2.2,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2.3,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2.4,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2.5,brodia,brator,amsmen,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2.6,brodia,brator,amsmen,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2.7,brodia,brator,amsmen,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2.8,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,2,2.9,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0,erocic,brodia,amsmen,brator,bg,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0.1,brodia,brator,erocic,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0.2,brodia,brator,amsmen,erocic,bg,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0.3,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0.4,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0.5,brodia,amsmen,erocic,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0.6,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0.7,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0.8,amsmen,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,0.9,amsmen,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1.1,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1.2,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1.3,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1.4,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1.5,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1.6,brodia,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1.7,amsmen,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1.8,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,1.9,amsmen,bg,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2,amsmen,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2.1,amsmen,brodia,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2.2,amsmen,brodia,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2.3,erocic,amsmen,brodia,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2.4,brodia,brator,amsmen,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2.5,erocic,brator,brodia,amsmen,bg,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2.6,brodia,amsmen,erocic,bg,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2.7,brodia,brator,lit,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2.8,brodia,lit,,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,3,2.9,brodia,amsmen,bg,,,,,
Jimmy Choi,y,Jacob Nieto,2023-05-09,"AR, MF, CI",2023-03-17,E,10,L,P,P,lupbic,,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0.1,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0.2,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0.3,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0.4,brodia,amsmen,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0.5,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0.6,brodia,amsmen,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0.7,brodia,brator,amsmen,schbar,bg,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0.8,brodia,brator,amsmen,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,0.9,brodia,schbar,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1,brodia,brator,schbar,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1.1,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1.2,brodia,brator,schbar,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1.3,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1.4,brator,brodia,bg,,,HOLE,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1.5,brodia,erocic,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1.6,brodia,erocic,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1.7,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1.8,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,1.9,brodia,brator,erocic,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2,brodia,schbar,erocic,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2.1,brodia,brator,erocic,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2.2,brodia,brator,erocic,schbar,bg,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2.3,brodia,brator,croset,lit,,,"""Oval"" was identified to be Croton setiger.",
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2.4,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2.5,brodia,brator,schbar,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2.6,brator,brodia,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2.7,brator,brodia,lit,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2.8,brodia,bromad,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,1,2.9,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0,brodia,schbar,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0.1,brodia,brator,bromad,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0.2,brodia,cryint,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0.3,brodia,cryint,brator,erocic,bg,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0.4,brodia,bromad,erocic,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0.5,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0.6,brodia,amsmen,schbar,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0.7,brodia,amsmen,schbar,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0.8,brodia,cryint,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,0.9,brodia,bromad,cryint,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1,brodia,brator,cryint,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1.1,brodia,brator,cryint,schbar,bg,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1.2,brodia,brator,amsmen,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1.3,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1.4,brodia,brator,bromad,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1.5,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1.6,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1.7,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1.8,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,1.9,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2,brodia,erocic,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2.1,brodia,erocic,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2.2,brodia,erocic,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2.3,brodia,erocic,brator,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2.4,brodia,brator,erocic,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2.5,brodia,brator,bromad,erocic,bg,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2.6,brator,brodia,erocic,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2.7,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2.8,brator,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,2,2.9,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0.1,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0.2,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0.3,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0.4,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0.5,brodia,cryint,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0.6,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0.7,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0.8,brodia,bromad,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,0.9,brodia,bromad,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1,brodia,cryint,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1.1,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1.2,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1.3,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1.4,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1.5,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1.6,brodia,erocic,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1.7,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1.8,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,1.9,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2.1,brodia,erocic,lit,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2.2,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2.3,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2.4,brodia,erocic,brator,bg,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2.5,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2.6,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2.7,brodia,erocic,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2.8,brodia,erocic,bg,,,,,
Advyth,y,Adam Huynh,2023-05-04,"KM, AH",2023-04-05,G,1,U,3,2.9,brodia,brator,erocic,bg,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0.1,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0.2,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0.3,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0.4,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0.5,brodia,brator,bg,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0.6,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0.7,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0.8,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,0.9,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1.1,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1.2,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1.3,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1.4,brodia,brator,lit,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1.5,brodia,brator,lit,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1.6,brodia,brator,lit,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1.7,brodia,brator,lit,,,hole,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1.8,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,1.9,brodia,lit,,,,hole,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,2,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,2.1,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,2.2,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,2.3,brodia,lit,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,2.4,brodia,bg,,,,,,
Advyth,y,Adam Huynh,2023-05-06,"KM, AH",2023-04-05,G,2,U,1,2.5,brodia,lit,,,,,,
